date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
2002-05-01,1086.46,0.008819589567364616,1,0.0,1102.850888311305,2.183651667531632,0.0,1.0,0.0,0.0
2002-05-02,1084.56,-0.0017503297851506616,1,0.0,1100.572846225344,2.1829284675162817,0.0,1.0,0.0,0.0
2002-05-03,1073.43,-0.010315245844337184,1,0.0,1096.299122051327,2.2331580678015888,0.0,1.0,0.0,0.0
2002-05-06,1052.67,-0.019529335223217537,1,0.0,1089.0968156378278,2.482259105293719,0.0,1.0,0.0,0.0
2002-05-07,1049.49,-0.003025461835118648,1,0.0,1082.8850745574744,2.59036750087071,0.0,1.0,0.0,0.0
2002-05-08,1088.85,0.036817761530499205,1,0.0,1082.9283507917853,2.6019899829263546,0.0,1.0,0.0,0.0
2002-05-09,1073.01,-0.01465431014719698,1,0.0,1082.7215173269205,2.6110988698987065,0.0,1.0,0.0,0.0
2002-05-10,1054.99,-0.016936495059504786,1,0.0,1082.0559435135094,2.643981747563166,0.0,1.0,0.0,0.0
2002-05-13,1074.56,0.018379987256863295,1,0.0,1081.9796287852666,2.6802563207640864,0.0,1.0,0.0,0.0
2002-05-14,1097.28,0.020923114825434297,1,0.0,1082.2803068794603,2.6937992581391357,0.0,1.0,0.0,0.0
2002-05-15,1091.07,-0.0056755241798445155,1,0.0,1082.3394214803438,2.6966708214118245,0.0,1.0,0.0,0.0
2002-05-16,1098.23,0.006540926805466363,1,0.0,1082.5485627971218,2.706917053796916,0.0,1.0,0.0,0.0
2002-05-17,1106.59,0.007583421834043591,1,0.0,1083.4018867057891,2.7509081594053373,0.0,1.0,0.0,0.0
2002-05-20,1091.88,-0.01338223357762125,1,0.0,1083.8000577850244,2.786877310657845,0.0,1.0,0.0,0.0
2002-05-21,1079.88,-0.011051057322742253,1,0.0,1083.6784484312639,2.8037995927097037,0.0,1.0,0.0,0.0
2002-05-22,1086.02,0.005669713696708989,1,0.0,1083.6925309951628,2.8414224462864786,0.0,1.0,0.0,0.0
2002-05-23,1097.08,0.010132467247941257,1,0.0,1084.1243192451375,2.8813804581088767,0.0,1.0,0.0,0.0
2002-05-24,1083.82,-0.012160267227535826,1,0.0,1084.111183255792,2.8574964263974643,0.0,1.0,0.0,0.0
2002-05-28,1074.55,-0.008589868279757162,1,0.0,1084.07131942709,2.7596532239852585,0.0,1.0,0.0,0.0
2002-05-29,1067.66,-0.00643263149577411,1,0.0,1083.0279615670977,2.2661929049151235,0.0,1.0,0.0,0.0
2002-05-30,1064.66,-0.002813838428961546,1,0.0,1081.9905418649355,2.2482890650057072,0.0,1.0,0.0,0.0
2002-05-31,1067.14,0.0023266733453155553,1,0.0,1080.8322495491047,2.2297814485374556,0.0,1.0,0.0,0.0
2002-06-03,1040.68,-0.025107827066795707,1,0.0,1073.00479024589,2.6139730279696898,0.0,1.0,0.0,0.0
2002-06-04,1040.69,9.60905557345626e-06,1,0.0,1067.7082686228869,2.4089959253607476,0.0,1.0,0.0,0.0
2002-06-05,1049.9,0.008810966840322898,1,0.0,1066.4083911976177,2.0858591882954007,0.0,1.0,0.0,0.0
2002-06-06,1029.15,-0.01996170271588582,1,0.0,1060.4778350715428,2.364293124230677,0.0,1.0,0.0,0.0
2002-06-07,1027.53,-0.0015753547805541501,1,0.0,1051.7366552547844,2.899831220123889,0.0,1.0,0.0,0.0
2002-06-10,1030.74,0.003119126841953701,1,0.0,1047.4835701725979,2.9527665811682295,0.0,1.0,0.0,0.0
2002-06-11,1013.6,-0.016768640859480044,1,0.0,1040.035381429709,3.1865170426288754,0.0,1.0,0.0,0.0
2002-06-12,1020.26,0.006549146750186807,1,0.0,1037.1834628175657,3.139281563337893,0.0,1.0,0.0,0.0
2002-06-13,1009.56,-0.010542904406393383,1,0.0,1032.713955465636,3.1268919387482144,0.0,1.0,0.0,0.0
2002-06-14,1007.27,-0.0022708914327109753,1,0.0,1027.9612509819476,3.0989105373624466,0.0,1.0,0.0,0.0
2002-06-17,1036.17,0.02828752210378127,1,0.0,1028.0300378309275,3.0558391212111027,0.0,1.0,0.0,0.0
2002-06-18,1037.14,0.0009357019170046499,1,0.0,1028.096769445946,3.0386118771706156,0.0,1.0,0.0,0.0
2002-06-19,1019.99,-0.016674101630107963,1,0.0,1027.6710504711975,3.0253135004888905,0.0,1.0,0.0,0.0
2002-06-20,1006.29,-0.01352252281319366,1,0.0,1026.8241663679319,2.9890661687170037,0.0,1.0,0.0,0.0
2002-06-21,989.14,-0.017189700762635596,1,0.0,1024.2642535783798,2.889743193316444,0.0,1.0,0.0,0.0
2002-06-24,992.72,0.003612771733504161,1,0.0,1022.1623070044765,2.8131076207243475,0.0,1.0,0.0,0.0
2002-06-25,976.14,-0.016842631717230105,1,0.0,1019.1416346356094,2.7200111527340787,0.0,1.0,0.0,0.0
2002-06-26,973.53,-0.002677377770716305,1,0.0,1014.69738101677,2.6810576643549036,0.0,1.0,0.0,0.0
2002-06-27,990.64,0.017422557928425064,1,0.0,1014.085941702489,2.7025585143389765,0.0,1.0,0.0,0.0
2002-06-28,989.82,-0.0008280904909545583,1,0.0,1013.5168981977072,2.7312876002421995,0.0,1.0,0.0,0.0
2002-07-01,968.65,-0.02161975888293366,3,-1.0,1005.1697660440276,2.778038915946492,0.0,0.0,0.0,1.0
2002-07-02,948.09,-0.021453915075276164,3,-1.0,992.2569909128639,3.484959294910074,0.0,0.0,0.0,1.0
2002-07-03,953.99,0.006203754755375712,3,-1.0,986.1960294519994,3.469741940419661,0.0,0.0,0.0,1.0
2002-07-05,989.03,0.036071475619975146,3,-1.0,986.2503740933128,3.5525371332650586,0.0,0.0,0.0,1.0
2002-07-08,976.98,-0.012258483828845534,3,-1.0,986.1200080255617,3.4305687021829874,0.0,0.0,0.0,1.0
2002-07-09,952.83,-0.025029677312676135,3,-1.0,984.5306829763392,3.442523336665846,0.0,0.0,0.0,1.0
2002-07-10,920.47,-0.03455209453263386,3,-1.0,980.2111395254769,3.3051603668945617,0.0,0.0,0.0,1.0
2002-07-11,927.37,0.007468213774076027,3,-1.0,977.5977594510765,3.306119726688252,0.0,0.0,0.0,1.0
2002-07-12,921.39,-0.006469223539735225,3,-1.0,971.937227387439,3.34487448478752,0.0,0.0,0.0,1.0
2002-07-15,917.93,-0.003762264403422755,3,-1.0,966.3080236477936,3.3741257554056734,0.0,0.0,0.0,1.0
2002-07-16,900.94,-0.018682472273650497,3,-1.0,959.8608764851462,3.3683905001246623,0.0,0.0,0.0,1.0
2002-07-17,906.04,0.005644792462625503,3,-1.0,956.8713653305438,3.2703337899779705,0.0,0.0,0.0,1.0
2002-07-18,881.56,-0.027390389860276088,3,-1.0,948.8457127143089,3.3278542009775722,0.0,0.0,0.0,1.0
2002-07-19,847.75,-0.039107284312742685,3,-1.0,914.9274108461962,7.415414762216243,0.0,0.0,0.0,1.0
2002-07-22,819.85,-0.03346438430987053,3,-1.0,882.1799856325283,9.53461032069338,0.0,0.0,0.0,1.0
2002-07-23,797.7,-0.027388809778793544,3,-1.0,853.1708874693802,10.627344690597583,0.0,0.0,0.0,1.0
2002-07-24,843.43,0.05574432407341412,3,-1.0,852.2617592798133,10.694393648503166,0.0,0.0,0.0,1.0
2002-07-25,838.68,-0.005647683713460694,3,-1.0,850.6444702092796,10.76708446853952,0.0,0.0,0.0,1.0
2002-07-26,852.84,0.01674272934976706,3,-1.0,850.8074199480349,10.79717029105672,0.0,0.0,0.0,1.0
2002-07-29,898.96,0.05266658297284277,3,-1.0,851.4101122229513,10.843629095896551,0.0,0.0,0.0,1.0
2002-07-30,902.78,0.004240351797503372,3,-1.0,851.6573510380344,11.002668298772505,0.0,0.0,0.0,1.0
2002-07-31,911.62,0.00974434518083811,3,-1.0,852.0317094927694,11.07073540896155,0.0,0.0,0.0,1.0
2002-08-01,884.66,-0.030019846177366638,3,-1.0,852.2031417595988,11.186007195226008,0.0,0.0,0.0,1.0
2002-08-02,864.24,-0.023352882391892926,3,-1.0,852.347404333687,11.188882341288151,0.0,0.0,0.0,1.0
2002-08-05,834.6,-0.03489793985127676,3,-1.0,852.1539028937485,11.186941446698151,0.0,0.0,0.0,1.0
2002-08-06,859.57,0.029479696048419157,3,-1.0,852.5455085011641,11.243183836141412,0.0,0.0,0.0,1.0
2002-08-07,876.77,0.01981243607405503,3,-1.0,853.2169476846108,11.351315536192093,0.0,0.0,0.0,1.0
2002-08-08,905.46,0.03219840157858744,3,-1.0,856.3943787399279,11.524172534777083,0.0,0.0,0.0,1.0
2002-08-09,908.64,0.0035058742706084445,3,-1.0,859.030812326035,11.687496028966537,0.0,0.0,0.0,1.0
2002-08-12,903.8,-0.005340879151943589,3,-1.0,859.330418867061,11.762872157145935,0.0,0.0,0.0,1.0
2002-08-13,884.21,-0.021913505990541537,3,-1.0,859.7202747396907,11.828439719414098,0.0,0.0,0.0,1.0
2002-08-14,919.62,0.03926595025223367,3,-1.0,860.1773874517727,11.884355596206444,0.0,0.0,0.0,1.0
2002-08-15,930.25,0.011492825987860833,3,-1.0,863.1396526351353,11.98264973132961,0.0,0.0,0.0,1.0
2002-08-16,928.77,-0.0015922371063004093,3,-1.0,868.4988853093308,9.909751199460747,0.0,0.0,0.0,1.0
2002-08-19,950.7,0.023337425244553067,2,0.0,887.5046368674485,8.14683582642229,0.0,0.0,1.0,0.0
2002-08-20,937.43,-0.014056466974779802,2,0.0,894.1423842459558,4.478393026084856,0.0,0.0,1.0,0.0
2002-08-21,949.36,0.012645984966678903,2,0.0,901.0652771533656,4.548036126389664,0.0,0.0,1.0,0.0
2002-08-22,962.7,0.013953763427037025,2,0.0,907.3254284351218,4.519166820254497,0.0,0.0,1.0,0.0
2002-08-23,940.86,-0.0229474861629253,2,0.0,908.5396762330641,4.492498026335328,0.0,0.0,1.0,0.0
2002-08-26,947.95,0.007507407627051599,2,0.0,910.7045894391646,4.464189455506347,0.0,0.0,1.0,0.0
2002-08-27,934.82,-0.01394776086142091,2,0.0,912.4316691711678,4.4289021091561995,0.0,0.0,1.0,0.0
2002-08-28,917.87,-0.018298228994526156,2,0.0,912.4602733722697,4.440509089504016,0.0,0.0,1.0,0.0
2002-08-29,917.8,-7.626643136671163e-05,2,0.0,912.5456637192452,4.443456275652381,0.0,0.0,1.0,0.0
2002-08-30,916.07,-0.001886720992428259,2,0.0,912.6030201633978,4.446455026446973,0.0,0.0,1.0,0.0
2002-09-03,878.02,-0.042423408549346675,3,-1.0,907.5291812868603,4.754889843070988,0.0,0.0,0.0,1.0
2002-09-04,893.4,0.017365036499059627,3,-1.0,906.6136162588886,4.798072718204705,0.0,0.0,0.0,1.0
2002-09-05,879.15,-0.0160788773274696,3,-1.0,903.0027686169178,4.985413143523611,0.0,0.0,0.0,1.0
2002-09-06,893.92,0.016660754120290555,3,-1.0,901.8670443191518,5.046987502415227,0.0,0.0,0.0,1.0
2002-09-09,902.96,0.0100619699365323,3,-1.0,901.9297088825363,5.070010476426692,0.0,0.0,0.0,1.0
2002-09-10,909.58,0.007304698860327363,3,-1.0,902.3786920798387,5.0672582391407595,0.0,0.0,0.0,1.0
2002-09-11,909.45,-0.00014293332184944774,3,-1.0,902.6478438509655,5.0695393338680415,0.0,0.0,0.0,1.0
2002-09-12,886.91,-0.025096509638683706,3,-1.0,901.9094863213409,5.09747604001632,0.0,0.0,0.0,1.0
2002-09-13,889.81,0.00326444524218239,3,-1.0,901.4307733119692,5.124364075512331,0.0,0.0,0.0,1.0
2002-09-16,891.1,0.0014486978293266617,3,-1.0,901.0778498267704,5.081272458759609,0.0,0.0,0.0,1.0
2002-09-17,873.52,-0.019925628912863758,3,-1.0,900.8524131356887,3.022379556624227,0.0,0.0,0.0,1.0
2002-09-18,869.46,-0.00465869641992267,3,-1.0,899.3437489463153,2.7080057694990405,0.0,0.0,0.0,1.0
2002-09-19,843.32,-0.03052584663409519,3,-1.0,895.2639747576833,2.381073123735373,0.0,0.0,0.0,1.0
2002-09-20,845.39,0.0024515766908042025,3,-1.0,888.028846400557,2.3389506759725474,0.0,0.0,0.0,1.0
2002-09-23,833.7,-0.0139244339260296,3,-1.0,874.2600217511696,3.6412289559239204,0.0,0.0,0.0,1.0
2002-09-24,819.29,-0.017435513884602294,3,-1.0,854.9078294320046,5.255692304804228,0.0,0.0,0.0,1.0
2002-09-25,839.66,0.024558936462421244,3,-1.0,852.3939858441261,5.148316464924975,0.0,0.0,0.0,1.0
2002-09-26,854.95,0.018045939700215285,3,-1.0,852.5300297890724,5.151699984924797,0.0,0.0,0.0,1.0
2002-09-27,827.37,-0.03279099248271855,3,-1.0,849.7541564525881,5.101091001900797,0.0,0.0,0.0,1.0
2002-09-30,815.28,-0.014720382691445266,3,-1.0,845.1283640936291,5.053885074738172,0.0,0.0,0.0,1.0
2002-10-01,847.91,0.03924288556358668,3,-1.0,845.1971295536067,5.093501780084809,0.0,0.0,0.0,1.0
2002-10-02,827.91,-0.02387004525873948,3,-1.0,844.4932708636887,5.098534222224262,0.0,0.0,0.0,1.0
2002-10-03,818.95,-0.010881420896896365,3,-1.0,843.8921707787321,5.127186570619183,0.0,0.0,0.0,1.0
2002-10-04,800.58,-0.022686566946004127,3,-1.0,841.9221660688219,5.114980921723906,0.0,0.0,0.0,1.0
2002-10-07,785.28,-0.019296122899892687,3,-1.0,839.1276746992403,5.064673670964726,0.0,0.0,0.0,1.0
2002-10-08,798.55,0.016757241019826452,3,-1.0,838.4159209664456,5.02789820266757,0.0,0.0,0.0,1.0
2002-10-09,776.76,-0.027666160756899316,3,-1.0,833.9564959901201,4.967082251198094,0.0,0.0,0.0,1.0
2002-10-10,803.92,0.03436833939528405,3,-1.0,832.4977582235379,4.949080847220082,0.0,0.0,0.0,1.0
2002-10-11,835.32,0.03831512322787223,3,-1.0,832.5197809215003,4.966249768673699,0.0,0.0,0.0,1.0
2002-10-14,841.44,0.007299824872458949,3,-1.0,832.7080974564227,4.985426647613338,0.0,0.0,0.0,1.0
2002-10-15,881.27,0.046249339063376915,3,-1.0,834.0120217433414,5.04831264694757,0.0,0.0,0.0,1.0
2002-10-16,860.02,-0.02440840411331635,3,-1.0,834.6741029400653,5.112728055731762,0.0,0.0,0.0,1.0
2002-10-17,879.2,0.02205675829831666,3,-1.0,837.118599076098,5.261852281755862,0.0,0.0,0.0,1.0
2002-10-18,884.39,0.005885738729094925,1,0.0,841.8458242358533,5.421472578536582,0.0,1.0,0.0,0.0
2002-10-21,899.72,0.01718546198959192,0,1.0,851.4879702272253,5.343764890297888,1.0,0.0,0.0,0.0
2002-10-22,890.16,-0.010682381958653231,0,1.0,856.0856197342179,3.36429105157691,1.0,0.0,0.0,0.0
2002-10-23,896.14,0.006695428919725188,0,1.0,864.6227534461773,3.798934029108106,1.0,0.0,0.0,0.0
2002-10-24,882.5,-0.015337861961718602,0,1.0,866.7758230768869,3.8123987669446096,1.0,0.0,0.0,0.0
2002-10-25,897.65,0.017021448509385806,0,1.0,869.7946372981412,3.7530840442576463,1.0,0.0,0.0,0.0
2002-10-28,890.23,-0.00830038101085595,0,1.0,871.1457060918034,3.5115638168209853,1.0,0.0,0.0,0.0
2002-10-29,882.15,-0.00911774673190724,0,1.0,871.1979509151992,3.5118708302902926,1.0,0.0,0.0,0.0
2002-10-30,890.71,0.009656787925459653,0,1.0,872.2799540394188,3.480804194950635,1.0,0.0,0.0,0.0
2002-10-31,885.76,-0.005572863950338736,0,1.0,872.4331388839389,3.462139195633448,1.0,0.0,0.0,0.0
2002-11-01,900.96,0.017014827957113177,0,1.0,873.1686848568888,3.374158405093601,1.0,0.0,0.0,0.0
2002-11-04,908.35,0.008168905378445501,0,1.0,873.6642655390147,3.2275851620334732,1.0,0.0,0.0,0.0
2002-11-05,915.39,0.0077204370889703,0,1.0,875.8173208514152,3.17683587255118,1.0,0.0,0.0,0.0
2002-11-06,923.76,0.0091020936698758,0,1.0,878.5357601828192,2.8082076528607467,1.0,0.0,0.0,0.0
2002-11-07,902.65,-0.023117416260933332,0,1.0,879.3345860493017,2.695277535387707,1.0,0.0,0.0,0.0
2002-11-08,894.74,-0.008801708105217187,0,1.0,879.440109024823,2.691557087347146,1.0,0.0,0.0,0.0
2002-11-11,876.19,-0.020950210882204168,0,1.0,879.3732665320607,2.7029036585369495,1.0,0.0,0.0,0.0
2002-11-12,882.95,0.007685611463887909,0,1.0,879.3903287092005,2.743705822995949,1.0,0.0,0.0,0.0
2002-11-13,882.53,-0.00047579129519803587,0,1.0,879.431801482547,2.7662518619678615,1.0,0.0,0.0,0.0
2002-11-14,904.27,0.02433520580084103,0,1.0,880.082592667102,2.788190767810593,1.0,0.0,0.0,0.0
2002-11-15,909.83,0.0061297805075497536,0,1.0,880.4791301748651,2.7451905557092195,1.0,0.0,0.0,0.0
2002-11-18,900.36,-0.01046308552668851,0,1.0,880.7175498337754,2.0797193302646493,1.0,0.0,0.0,0.0
2002-11-19,896.74,-0.004028718375406193,0,1.0,881.1971361998775,1.952866215979697,1.0,0.0,0.0,0.0
