date,Regime-Aware MV,Benchmark (Standard MV)
2019-01-02,0.0033836792753368502,0.000659793814434127
2019-01-03,-0.00560905069064638,0.009066183136885411
2019-01-04,0.016339665653591882,-0.008086253369255527
2019-01-07,0.011159201568392703,0.0034584980237180635
2019-01-08,0.007251047005249766,0.0009576532314657156
2019-01-09,0.0074687055931098425,0.006962482127698995
2019-01-10,0.00044626727240392816,-0.0031333792746035764
2019-01-11,0.0008940870844921438,2.177576833187269e-05
2019-01-14,-0.004707027379221733,-0.0011582491422271269
2019-01-15,0.004085662188022228,0.0195265900671815
2019-01-16,0.005310333237198561,-0.00018475181672616636
2019-01-17,0.004686703688887188,0.007884200800739148
2019-01-18,0.0031077844020324843,0.009900385014972818
2019-01-22,-0.007503096905968648,-0.020030257186081757
2019-01-23,-0.0004602308486534103,0.0012967765839200227
2019-01-24,0.002759465383245865,0.006475485661424414
2019-01-25,0.01360857701055102,0.011948529411764719
2019-01-28,-0.0015681494580330126,-0.012352406902815576
2019-01-29,0.0010473181944817592,-0.009441481209000225
2019-01-30,0.008688945985112271,0.025437890697530566
2019-01-31,0.005162422652897622,0.014968614196040547
2019-02-01,-0.00036377015830820766,-0.004222169362511953
2019-02-04,0.005173553936410684,0.012421618393550363
2019-02-05,0.001685982088043476,0.008847991505928063
2019-02-06,-0.0035230973526096227,-0.0029819329942114593
2019-02-07,-0.005763170292102915,-0.013429509734928624
2019-02-08,-0.0006267609677380906,0.0019616001902158487
2019-02-11,-0.002579612344473901,-0.0009492168960607591
2019-02-12,0.008165611570506975,0.014786223277909679
2019-02-13,-0.004043777120917438,0.0007022060974897259
2019-02-14,0.003057169180442291,0.0012279983626688506
2019-02-15,0.0006159384635929225,0.0042051162247400764
2019-02-19,0.011785858065051643,0.001977433988600734
2019-02-20,0.0024964338803081998,-0.00017413512885999249
2019-02-21,-0.004951992005484419,-0.007734422470971932
2019-02-22,0.009352512188401472,0.0053810540384310905
2019-02-25,0.009674601946785768,0.0011628623580854814
2019-02-26,-0.0018592909581083088,0.0013746883079372104
2019-02-27,-0.007623085801846291,-0.004048400836286925
2019-02-28,-0.007114713686096412,-0.002304280200472466
2019-03-01,-0.003179927123885944,0.0069288065130781425
2019-03-04,0.0021234451510229718,0.0001720282126269627
2019-03-05,0.009262137341673086,0.0007453273707145349
2019-03-06,-0.004012757503872583,-0.005671727298768305
2019-03-07,-0.012551207080275576,-0.012272412998386653
2019-03-08,0.004388092373366895,-0.001516654027883248
2019-03-11,0.008236356999276353,0.020798037039200877
2019-03-12,0.0035191272657065565,0.005494191037600949
2019-03-13,0.005710978071568992,0.007513233536342371
2019-03-14,-0.006961944671846965,-0.00168722183748972
2019-03-15,0.0075941001484282535,0.009260700501566311
2019-03-18,0.0005637501907422565,0.0005760504632860967
2019-03-19,0.0031482584650957953,0.003351666173337757
2019-03-20,0.004865030658223034,0.003990771620244892
2019-03-21,0.00859873082305974,0.012579516778582118
2019-03-22,-0.013240744654267882,-0.021217813769437547
2019-03-25,0.0015835135235724434,-0.001382118619482675
2019-03-26,0.0011374452151417485,0.006624897038572738
2019-03-27,-0.005985455960187036,-0.007021492675858508
2019-03-28,-0.003691416467626477,0.0028211949531252918
2019-03-29,0.003185389097724556,0.00853176181371669
2019-04-01,0.005334785061693888,0.014944769510402085
2019-04-02,0.0014148306879034477,0.0023148778539910904
2019-04-03,0.0025937894462799904,0.0021839707157223767
2019-04-04,0.002742919491102052,-0.0003808901947981448
2019-04-05,0.002931151403900494,0.005171193729247126
2019-04-08,0.003189155428774623,0.0025452182389256194
2019-04-09,-0.00038209907902245053,-0.003511046291794996
2019-04-10,0.004544874520243264,0.00536643538594972
2019-04-11,-0.006119616527354407,-0.0023723513236642035
2019-04-12,0.002285229806352033,0.0043236231962384694
2019-04-15,-0.0006230329929935893,0.00016143787332500854
2019-04-16,-0.0012999984695456239,0.0034434520606907437
2019-04-17,0.0014389593167347804,0.00348525469168903
2019-04-18,0.0010804300593487198,0.0012866045789106492
2019-04-22,0.0016584857534669658,0.0028855074523984705
2019-04-23,0.006608820580393427,0.012708345962843275
2019-04-24,-0.0006693191645162537,-0.0031647426260786797
2019-04-25,0.0027323433584822265,0.004021660150022182
2019-04-26,0.003247298850983169,0.0008924821503570885
2019-04-29,-0.000707257573057975,0.0019407290847102115
2019-04-30,-0.003284979963751078,-0.007747879803162044
2019-05-01,-0.004623603240622245,-0.003218318033132778
2019-05-02,-0.004124764767621103,-0.00434023183189536
2019-05-03,0.011788515099508913,0.015948115464355938
2019-05-06,-0.0031419825241951,-0.006122128617026881
2019-05-07,-0.01032008108293558,-0.01947983573760126
2019-05-08,-0.0025038310848312833,-0.00252362542955331
2019-05-09,-0.002212415736409885,-0.005383000484470049
2019-05-10,0.0015120456157518363,0.001244790821020694
2019-05-13,-0.013179976222640218,-0.034702702702702586
2019-05-14,0.005192176476201482,0.010975473177287308
2019-05-15,0.0057817378832649155,0.014124293785310766
2019-05-16,0.001892193695270908,0.01004970233218638
2019-05-17,-0.007917547462216639,-0.010220083274752666
2019-05-20,-0.003108006041617399,-0.016881555944055923
2019-05-21,0.004403255624454365,0.010447346485134896
2019-05-22,-0.0037695855392355813,-0.00445471044382118
2019-05-23,-0.004742847299520231,-0.01530217655507682
2019-05-24,0.005864222494375385,-0.0005049088359045838
2019-05-28,-0.005890321076544779,-0.003760664571171862
2019-05-29,-0.004241005119113809,-0.008225815538903655
2019-05-30,0.0020059774904142625,0.004203828892802338
2019-05-31,-0.0009373410349997922,-0.01595293319002099
2019-06-03,0.007960683611015013,-0.0022050161273685503
2019-06-04,0.010465695405276863,0.012773517183958579
2019-06-05,0.0036207894742427997,0.00477127035989497
2019-06-06,0.004543148452417298,0.00539770077839853
2019-06-07,0.008891273973951744,0.011881921015716097
2019-06-10,-0.002788230321818111,-0.0037224291629692247
2019-06-11,0.0009911261637021043,-0.0007844088781252297
2019-06-12,-0.002325396155874164,0.0021847844732667925
2019-06-13,0.006330480137995828,0.005261223486027916
2019-06-14,-0.003286216087878802,-0.0006553371965256049
2019-06-17,0.0033527791899794655,-0.00010525825359967815
2019-06-18,0.012250292578395917,0.0087150580678278
2019-06-19,0.004807303932987138,0.003911821390510056
2019-06-20,0.013651296383535908,0.01871275547270515
2019-06-21,-0.0005531465282421915,0.0024330793829587917
2019-06-24,0.002282644395770555,0.010731571369765065
2019-06-25,-0.011103659217920586,-0.002436482603137567
2019-06-26,0.00020603367455534005,-0.005982636428167514
2019-06-27,0.002262251782217581,7.711385790509289e-05
2019-06-28,0.0017498388694139186,0.0023997376656213674
2019-07-01,0.0030200921811240704,-0.012711517558609126
2019-07-02,0.009505823563671169,0.016446723236311984
2019-07-03,0.0056314341426105755,0.003168168445873312
2019-07-05,-0.004963253211534028,-0.008545063720552203
2019-07-08,-0.006828383896352234,-0.006052348914747254
2019-07-09,0.00452755671537051,0.0019932618276135745
2019-07-10,0.012721457955833472,0.011290027080756625
2019-07-11,-0.004397102985493107,-0.0025571799908803003
2019-07-12,0.00599712168264076,0.007271988449558156
2019-07-15,0.0016791720506116746,0.00027349235745863535
2019-07-16,-0.006716200079115561,-0.005916262338016773
2019-07-17,0.00519764489785029,0.009697594026581588
2019-07-18,0.007405495615597616,0.009539353635832637
2019-07-19,-0.010874948724457136,-0.010973685233731795
2019-07-22,0.003976525685437049,0.00013727372256575076
2019-07-23,0.0007103265093536333,-0.001997720990792742
2019-07-24,0.0060410673050037104,0.0026750717402374414
2019-07-25,-0.008217395624863887,-0.006271517559048697
2019-07-26,0.0060897843674714925,0.001674484909077032
2019-07-29,0.0013913038667257805,0.004912619688815915
2019-07-30,-0.0006200989565279812,0.0021947967497804137
2019-07-31,-0.013492598939272207,-0.012934781417790284
2019-08-01,0.008681090072774764,0.014547477483410084
2019-08-02,-0.009508308861851566,-0.003748070478582198
2019-08-05,-0.011624064081470185,0.0023666689181905507
2019-08-06,0.011103217475111511,0.008833300573114539
2019-08-07,0.008278976928073651,0.012646662165934939
2019-08-08,0.011886353225664715,0.00665285687157587
2019-08-09,-0.0049706924850979155,-0.003362336274450933
2019-08-12,-0.0006354308730862944,0.005739453928337365
2019-08-13,0.004086690995460838,-0.002449527493869506
2019-08-14,-0.010536604640334254,0.002104025633704961
2019-08-15,0.003968094275687349,0.005680436352218163
2019-08-16,0.00373785694241883,-0.003617422730003166
2019-08-19,0.0002641297878080638,-0.008205383713441068
2019-08-20,0.0004128583444636303,0.005619085987034282
2019-08-21,0.0021119229377027458,-0.001426084046411423
2019-08-22,-0.002845766708084633,-0.0022130070377629624
2019-08-23,-0.003000554475017002,0.01274848668595128
2019-08-26,0.006547570838089518,0.001886309743997029
2019-08-27,0.004525903574281393,0.0071583518126643346
2019-08-28,0.0013791311154942357,-0.0007151318204042032
2019-08-29,0.00042656699488474026,-0.0037556199472108093
2019-08-30,-0.0021494077685619765,-0.0019896415205471617
2019-09-03,0.005388908460613467,0.009840755814914528
2019-09-04,0.007231596744147367,0.007017960996944562
2019-09-05,-0.0025581499070593244,-0.01816185848839846
2019-09-06,-0.0046266785503719,-0.007052456649660653
2019-09-09,-0.0028795601658930807,-0.003100828126598875
2019-09-10,-0.005605994201018419,-0.007203486002598116
2019-09-11,0.007796433471304679,0.006562390926488855
2019-09-12,0.003357967341225636,0.0021093240581189295
2019-09-13,-0.004955241731414253,-0.006398791760297069
2019-09-16,0.0012518916815710056,0.0055813655806659125
2019-09-17,0.003105971542952134,0.001871968659826861
2019-09-18,-0.003656816732826856,-0.004637501545983574
2019-09-19,0.0016776528400520487,0.002759148027895899
2019-09-20,0.0014122128693893092,0.007625924898627293
2019-09-23,0.0024712153241826305,0.004515221017358655
2019-09-24,-0.006134648052947174,0.003118633263660474
