date,Regime-Aware MV,Benchmark (Standard MV)
2019-01-02,0.0022647267551441676,0.002422557066374877
2019-01-03,-0.00517606486082038,-0.006858145186637832
2019-01-04,0.017634493065278065,0.01313832172648098
2019-01-07,0.009069045606273205,0.005336108843945982
2019-01-08,0.006602156401629571,0.0028548518887065487
2019-01-09,0.008346452669859776,0.00706437688763302
2019-01-10,0.0006715406391890476,-0.0035756728842554096
2019-01-11,-0.00046303964074057935,-0.0002804091100051837
2019-01-14,-0.004226613248703843,-0.0024015438071605536
2019-01-15,0.004044051298855896,0.006431303844205431
2019-01-16,0.004936252222767787,0.0015836495748718698
2019-01-17,0.003912762409175103,0.0019152660469553204
2019-01-18,0.00300370500233956,-0.002091798136399828
2019-01-22,-0.00839700327060079,-0.006716445471000691
2019-01-23,-0.0006497892479711434,0.00038961522588565524
2019-01-24,0.002151150031509357,0.001245535572025975
2019-01-25,0.013469802919565546,0.01580649137382456
2019-01-28,-0.0018572133220512038,-0.0030702015821883603
2019-01-29,0.0017263036287360782,-0.0004618747431458159
2019-01-30,0.008971284061523341,0.014852262985028428
2019-01-31,0.003761036677256158,0.006131957557363602
2019-02-01,-0.0019635488460320763,-0.0022147630649549943
2019-02-04,0.003482803904008769,0.00474186306031946
2019-02-05,0.0036996942572274745,0.005907855210261255
2019-02-06,-0.005567687723748484,-0.003940301109816637
2019-02-07,-0.00423412211274118,-0.006076644457798042
2019-02-08,0.0011758772432631237,0.0018325725262113386
2019-02-11,0.0002504288172354898,-0.0026302853571485056
2019-02-12,0.007845280706261826,0.009679989997160032
2019-02-13,-0.0017971500612194628,-0.00026338655769962455
2019-02-14,0.00352465135145653,0.002180240474293705
2019-02-15,0.00855778159916592,0.006797920953021322
2019-02-19,0.009120085447794739,0.006890652590095875
2019-02-20,0.002091356446605263,-0.00022013047450310447
2019-02-21,-0.006455856012489234,-0.0066894618867602874
2019-02-22,0.0072001535376971584,0.00569453446258337
2019-02-25,0.002308683687604572,0.0016338221482339599
2019-02-26,-0.0027917239636655114,0.0008045721279622956
2019-02-27,-0.0037435331767953954,-0.0035480524523962267
2019-02-28,-0.005109224125232091,-0.0035866678248029265
2019-03-01,-0.0025634020231956826,-0.002893281684375298
2019-03-04,-0.00408450492085897,-0.0050255678345001945
2019-03-05,0.0005524235953026631,-0.0007665575227060103
2019-03-06,-0.0038403120062642207,-0.008213350542391331
2019-03-07,-0.006897728406096374,-0.009881234223643905
2019-03-08,0.0034203531863030968,-0.0008199493157007095
2019-03-11,0.009101860439477798,0.015031960535322514
2019-03-12,0.005375890329615277,0.0009298352771297803
2019-03-13,0.007126778134475462,0.0061420353906415925
2019-03-14,-0.005440880711775239,-0.0011959154063591534
2019-03-15,0.005658170940158165,0.005530895618434124
2019-03-18,0.001172410063474713,0.0024753341518198545
2019-03-19,0.0025041194665316943,0.00020795918000297798
2019-03-20,0.003584365782923071,-0.0029499858962161994
2019-03-21,0.00692123918945652,0.012487986110203322
2019-03-22,-0.011817733437347608,-0.023117912100585933
2019-03-25,0.0021580194999606113,0.00022546326199467763
2019-03-26,0.0013271831484379494,0.006093606348712413
2019-03-27,-0.005709302291179222,-0.003934665869548071
2019-03-28,-0.003998074330462439,0.004167339742962909
2019-03-29,0.004674002715698847,0.006861546813544251
2019-04-01,0.006180664803725828,0.012531960764761114
2019-04-02,0.00309509887487165,0.002303808124728843
2019-04-03,0.0020827501395814744,0.0027041577780303073
2019-04-04,0.0013942290038221334,0.002085706819202828
2019-04-05,0.002732156630643025,0.0052055299223456334
2019-04-08,0.0028329208077923383,0.0020249266265373036
2019-04-09,-0.0005586242876311929,-0.005032767654365863
2019-04-10,0.004070108450088369,0.0033121523327948508
2019-04-11,-0.005877542814610233,-0.002599256263388636
2019-04-12,0.0028555387464090265,0.006577285761227963
2019-04-15,-0.0007899432636713859,-0.0009399856433434164
2019-04-16,-0.0018361198422242912,0.0037397571787885194
2019-04-17,0.00015927374780099824,0.00036817804398501174
2019-04-18,0.00123506362414055,0.002583079861659687
2019-04-22,0.001341057340612014,0.0037478050328310156
2019-04-23,0.006394913298121873,0.009017909536702043
2019-04-24,-0.000709731309349656,-0.0032831310839017023
2019-04-25,0.0018309941046804057,-0.001850582634126809
2019-04-26,0.0038450205874469403,-0.0021652200942069303
2019-04-29,-0.0005099439319429864,0.0023624988736170934
2019-04-30,-0.0019309183560229462,-0.0020418724736356035
2019-05-01,-0.005426012966533422,-0.004967400207766098
2019-05-02,-0.0036651624849824687,-0.00356124320979505
2019-05-03,0.010704648807378947,0.01188296270998837
2019-05-06,-0.0027559059112725152,-0.004627411103929008
2019-05-07,-0.009814758350139383,-0.01806773128399758
2019-05-08,-0.0022791569584238464,-0.0014585564233852658
2019-05-09,-0.0017643283609334644,-0.00430210819492844
2019-05-10,0.002258767956387664,0.0036552148488143994
2019-05-13,-0.014543732425730413,-0.028879849176194596
2019-05-14,0.005308929775497401,0.009846294712892577
2019-05-15,0.006412696751649596,0.008829076384190622
2019-05-16,0.0028099625991073805,0.009466890549844922
