date,Regime-Aware MV,Benchmark (Standard MV)
2019-01-02,0.0009344921035416862,-0.0018582426333952876
2019-01-03,-0.031276258052469356,-0.02579787234042553
2019-01-04,0.04038164996144955,0.03658203658203641
2019-01-07,0.00926354793886053,0.007374242823281478
2019-01-08,0.011748508490133203,0.011241830065359398
2019-01-09,0.007547591622117043,0.004395036194415835
2019-01-10,0.00620301684612528,0.003603603603603567
2019-01-11,0.00014687273576284977,-0.000769428058476572
2019-01-14,-0.00923078330893967,-0.006930184804928239
2019-01-15,0.010197068307476891,0.014990953734815408
2019-01-16,0.00441242055225955,-0.0015278838808251412
2019-01-17,0.010102801793755242,0.008671257332313111
2019-01-18,0.012870660619059567,0.01112515802781311
2019-01-22,-0.01812084682690404,-0.013003250812703262
2019-01-23,-0.002442636303814324,0.0015201418799088986
2019-01-24,0.005298028712794633,1.7117346888721379e-18
2019-01-25,0.012816301955590775,0.00708322792815586
2019-01-28,-0.006956446170347207,-0.010550113036925437
2019-01-29,-0.0015973460895844912,-0.0038080731150037534
2019-01-30,0.012946389519887646,0.01911314984709489
2019-01-31,0.0091320962287635,0.011752938234558695
2019-02-01,0.0017270315922791627,-0.00024715768660399314
2019-02-04,0.010048941137985132,0.008158220024721885
2019-02-05,0.002332361611148606,0.005885237861696922
2019-02-06,-0.000719592089083645,-0.0031691857630424826
2019-02-07,-0.005844843101233882,-0.009537784299339713
2019-02-08,-0.000677165451861555,0.0034567901234567873
2019-02-11,0.007744345609384069,0.000738188976378008
2019-02-12,0.010571280336208614,0.013523481681829265
2019-02-13,0.003725919047666463,0.0021834061135372917
2019-02-14,4.595939651774281e-19,-0.00048414427499399236
2019-02-15,0.012204774236760151,0.009203196899975953
2019-02-19,0.0035550083682000413,0.0007199424046076004
2019-02-20,0.0049194930516368455,0.0011990407673860863
2019-02-21,-0.00399237812852939,-0.002931429314191728
2019-02-22,0.007720361012323205,0.009311820324486787
2019-02-25,0.0007864744175753989,0.0013285640733732527
2019-02-26,-0.000901526466881873,-0.0011082008658270396
2019-02-27,0.0006745149540809508,0.0017085376621843976
2019-02-28,-0.0021013266196175185,-0.00034384275402857647
2019-03-01,0.008852076908206635,0.008434710023004168
2019-03-04,-0.002488770636748119,-0.004091826448691097
2019-03-05,-0.00037862147820065165,-0.001245005924188094
2019-03-06,-0.005735479356504688,-0.0076102775646044235
2019-03-07,-0.010710659594621806,-0.008563273073263548
2019-03-08,-0.001175098373336961,-0.003119001919385855
2019-03-11,0.01621585667706513,0.014921780986763
2019-03-12,0.0014716252050933777,0.0035570310647379255
2019-03-13,0.0048032739539841055,0.006852551984876998
2019-03-14,-0.0022919167140164304,-0.0016428068528514528
2019-03-15,0.0026470859005513587,0.0058768218147626766
2019-03-18,0.006103288339951045,0.001168497312456387
2019-03-19,-0.007547152249262769,0.0023342670401491606
2019-03-20,-0.010620463358237967,-0.002561714019562182
2019-03-21,0.009885630002923968,0.011674060238150876
2019-03-22,-0.029824665697122107,-0.01823217170551583
2019-03-25,0.0028983356172304956,0.0014104372355430075
2019-03-26,0.010757625777408806,0.007276995305164125
2019-03-27,-0.00091201647403383,-0.005826147751107013
2019-03-28,0.006414163312706526,0.0032817627754335777
2019-03-29,0.00014913354986967106,0.006775700934579688
2019-04-01,0.013200128636827698,0.010443258296588544
2019-04-02,-0.0039858950821651815,0.0009186954524575996
2019-04-03,0.002413509802221259,0.001606241395135435
2019-04-04,0.009127489466391369,0.0002290950744558994
2019-04-05,0.00450486050738942,0.003893724232707286
2019-04-08,0.0014948859166012927,5.859173344987689e-19
2019-04-09,-0.004085159871160437,-0.003650467716176055
2019-04-10,0.004338565906760306,0.0034348523013509884
2019-04-11,-0.0004712535344013608,-0.00045641259698769887
2019-04-12,0.007229294358007232,0.006621004566210287
2019-04-15,-8.381472547912377e-19,-0.000226808800181555
2019-04-16,-0.0006241223279763716,-0.0011343012704173579
2019-04-17,-0.0012490241998438516,-0.004542357483534042
2019-04-18,0.0025011724245740372,0.0025011724245740385
2019-04-22,0.002261032278185074,0.0022610322781850805
2019-04-23,0.011046285492026355,0.011046285492026351
2019-04-24,-0.0022312841424944,-0.002231284142494406
2019-04-25,0.0037014188772361697,0.0037014188772361793
2019-04-26,0.0036109403810693544,0.0036527633439391223
2019-04-29,0.0012248334991962317,0.0011480382791088353
2019-04-30,-0.004434589800443308,-0.00404134466164702
2019-05-01,-0.006374318408724491,-0.00671564958156363
2019-05-02,-0.0030916679548616973,-0.002964627001751722
2019-05-03,0.012327492634516948,0.012327492634516934
2019-05-06,-0.004288887186949529,-0.00428888718694953
2019-05-07,-0.018306284131989755,-0.01830628413198976
2019-05-08,-0.0009402178171276161,-0.000940217817127609
2019-05-09,-0.0036075601913575493,-0.0036075601913575506
2019-05-10,0.0029909484454939722,0.004346831388698291
2019-05-13,-0.02950639566821003,-0.02300683371298407
2019-05-14,0.010188404625212307,0.007460946607600772
2019-05-15,0.011206275514287878,0.009257116408238897
2019-05-16,0.009973877938731947,0.011694565466636053
2019-05-17,-0.00728897249000715,-0.006119673617406954
2019-05-20,-0.012079583135954591,-0.007753705815279456
2019-05-21,0.009190441940382101,0.007354631119282919
2019-05-22,-0.0019797275894837337,-3.066518444405503e-18
2019-05-23,-0.01340950567325239,-0.0116358658453114
