date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
1998-09-16,1331.45,0.005467622182525389,3,-1.0,1289.2736480600834,13.169908484910717,0.0,0.0,0.0,1.0
1998-09-17,1291.79,-0.030239720483399957,3,-1.0,1289.3885773507423,13.153615317782325,0.0,0.0,0.0,1.0
1998-09-18,1300.7,0.006873727637684013,3,-1.0,1290.1623921555297,13.162500325690909,0.0,0.0,0.0,1.0
1998-09-21,1327.7,0.020545540832161535,3,-1.0,1293.6978442424165,13.257543310709078,0.0,0.0,0.0,1.0
1998-09-22,1336.19,0.006374158651921924,3,-1.0,1295.2968704344075,13.294747914361233,0.0,0.0,0.0,1.0
1998-09-23,1394.65,0.04282120716465876,3,-1.0,1308.638919113067,13.86090208846091,0.0,0.0,0.0,1.0
1998-09-24,1356.46,-0.027765122706266077,3,-1.0,1313.7819692664277,13.988878885751259,0.0,0.0,0.0,1.0
1998-09-25,1390.09,0.024490128217930618,3,-1.0,1320.6427961483926,14.18138659847771,0.0,0.0,0.0,1.0
1998-09-28,1383.25,-0.004932690451882493,2,0.0,1324.5354172299758,14.251203246773771,0.0,0.0,1.0,0.0
1998-09-29,1384.89,0.0011849113064235084,2,0.0,1327.5469268896786,7.11485845631654,0.0,0.0,1.0,0.0
1998-09-30,1345.48,-0.02886988739084817,2,0.0,1327.7147307879059,6.192137616506271,0.0,0.0,1.0,0.0
1998-10-01,1273.74,-0.054793372021828546,2,0.0,1327.1592616194473,5.568224827353158,0.0,0.0,1.0,0.0
1998-10-02,1276.44,0.0021174983796079516,2,0.0,1326.485914842446,4.686251776284205,0.0,0.0,1.0,0.0
1998-10-05,1207.68,-0.05537378931144321,3,-1.0,1316.9298449861028,4.676348635283065,0.0,0.0,0.0,1.0
1998-10-06,1184.84,-0.019093419384114796,3,-1.0,1302.6076804981017,5.925502286281748,0.0,0.0,0.0,1.0
1998-10-07,1151.09,-0.028898424815277046,3,-1.0,1261.0767500528325,11.258964180200469,0.0,0.0,0.0,1.0
1998-10-08,1128.88,-0.01948332879123349,3,-1.0,1225.8772080494823,13.64075700239988,0.0,0.0,0.0,1.0
1998-10-09,1197.87,0.059318988847481435,3,-1.0,1221.2590466476809,13.634969754859235,0.0,0.0,0.0,1.0
1998-10-12,1243.4,0.037304583238250366,3,-1.0,1223.0897665081402,13.654189970795091,0.0,0.0,0.0,1.0
1998-10-13,1206.9,-0.029794474211384703,3,-1.0,1221.3862122040646,13.413628180188175,0.0,0.0,0.0,1.0
1998-10-14,1235.67,0.023558244454268795,3,-1.0,1222.1358248797524,13.28879558897068,0.0,0.0,0.0,1.0
1998-10-15,1299.66,0.05048935870282101,3,-1.0,1222.97635394947,13.29975890262938,0.0,0.0,0.0,1.0
1998-10-16,1293.91,-0.004434049916367755,3,-1.0,1223.5638559227314,13.296804996427277,0.0,0.0,0.0,1.0
1998-10-19,1310.17,0.012488257903462419,3,-1.0,1228.7036249087691,13.345153007338958,0.0,0.0,0.0,1.0
1998-10-20,1283.23,-0.020776562876703153,3,-1.0,1231.7001311735014,13.375500772006353,0.0,0.0,0.0,1.0
1998-10-21,1332.05,0.037338772042022406,3,-1.0,1245.001090269102,13.372832330568219,0.0,0.0,0.0,1.0
1998-10-22,1355.19,0.017222556952557255,3,-1.0,1266.1578703013574,14.341813262787225,0.0,0.0,0.0,1.0
1998-10-23,1340.6,-0.010824390962056007,1,0.0,1274.8394168448574,14.409185872837766,0.0,1.0,0.0,0.0
1998-10-26,1368.93,0.020912137844001144,1,0.0,1284.6203457442207,14.601043609577516,0.0,1.0,0.0,0.0
1998-10-27,1353.34,-0.011453801743948944,1,0.0,1294.991768227166,14.824916717587572,0.0,1.0,0.0,0.0
1998-10-28,1379.96,0.019478902200006587,1,0.0,1307.6696800619388,15.16468883740933,0.0,1.0,0.0,0.0
1998-10-29,1396.3,0.011771367724232817,0,1.0,1317.1001447330843,15.343512245269153,1.0,0.0,0.0,0.0
1998-10-30,1400.52,0.0030177152641135407,0,1.0,1327.62437342786,15.540006897920213,1.0,0.0,0.0,0.0
1998-11-02,1418.79,0.012960799452610416,0,1.0,1339.3084591582597,15.574217133997273,1.0,0.0,0.0,0.0
1998-11-03,1401.73,-0.0120972076423147,0,1.0,1349.2732884604,15.250363490213655,1.0,0.0,0.0,0.0
